단지코드,apt임대료min,apt임대료25%,apt임대료50%,apt임대료75%,apt임대료max,apt임대료mean,apt임대료std,apt임대료count,apt임대보증금min,apt임대보증금25%,apt임대보증금50%,apt임대보증금75%,apt임대보증금max,apt임대보증금mean,apt임대보증금std,apt임대보증금count,store임대료min,store임대료25%,store임대료50%,store임대료75%,store임대료max,store임대료mean,store임대료std,store임대료count,store임대보증금min,store임대보증금25%,store임대보증금50%,store임대보증금75%,store임대보증금max,store임대보증금mean,store임대보증금std,store임대보증금count,apt전용면적min,apt전용면적25%,apt전용면적50%,apt전용면적75%,apt전용면적max,apt전용면적mean,apt전용면적std,apt전용면적count,store전용면적min,store전용면적25%,store전용면적50%,store전용면적75%,store전용면적max,store전용면적mean,store전용면적std,store전용면적count
C1970,86630.0,131770.0,131770.0,136210.0,177420.0,132760.0,32157.251126301202,5.0,16768000.0,25504000.0,25504000.0,26364000.0,34340000.0,25696000.0,6223902.955541643,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,26.97,26.97,26.97,36.72,26.886000000000003,7.043722737303052,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1732,78330.0,98650.0,99880.0,115322.5,201230.0,116338.33333333333,43641.11750020463,6.0,14920000.0,18792000.0,19026000.0,21967500.0,38330000.0,22160666.666666668,8312489.943853566,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.76,21.84,21.84,25.485,44.97,25.65833333333333,9.969402021518976,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2433,78000.0,79000.0,119000.0,120000.0,165000.0,112200.0,35940.228157316975,5.0,18040000.0,18280000.0,27640000.0,27720000.0,38080000.0,25952000.0,8284365.998674854,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.89,16.99,26.26,26.37,36.57,24.616000000000003,8.16278628900696,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1156,22350.0,32040.0,35270.0,38832.5,47600.0,35202.5,9548.999573627745,8.0,42913000.0,61516750.0,67718000.0,74575750.0,91414000.0,67596375.0,18342022.656321194,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.64,24.0275,26.51,29.0975,36.53,26.55875,7.5178652697614705,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2142,144000.0,144000.0,171500.0,209750.0,242000.0,182250.0,47528.06188628636,4.0,9470000.0,9470000.0,13645000.0,19838500.0,25894000.0,15663500.0,7874695.909472737,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.96,26.96,32.0,39.3425,46.25,34.3025,9.274719672313552,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2153,136660.0,136660.0,162855.0,202167.5,241520.0,175972.5,50194.42557030943,4.0,7557000.0,7557000.0,10808500.0,15993000.0,21792000.0,12741500.0,6767768.53918631,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.82,27.82,32.795,40.0025,46.7,35.0275,9.085972246637489,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2186,105870.0,110976.49502504448,125940.34408627819,169685.63143312687,248630.0,149439.43789876657,56412.26344112846,6.0,13126000.0,13593699.352035072,14937198.89100546,18874906.22427589,25981000.0,17052456.548292536,5077904.377381923,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.37,27.1975,29.255000000000003,35.4075,46.51,32.559999999999995,7.9339321902824445,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1176,116950.0,163690.0,179270.0,194430.0,239910.0,178850.0,46476.68048141378,8.0,8563000.0,15745750.0,18140000.0,20875000.0,29080000.0,18480750.0,7763248.339819762,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.58,34.980000000000004,37.78,40.042500000000004,46.97,37.260000000000005,7.700421138761548,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2446,107660.0,139330.0,193955.0,233937.5,266000.0,190920.83333333334,60762.87180632195,12.0,25840000.0,33440000.0,46550000.0,56145000.0,63840000.0,45821666.666666664,14582441.39263714,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.95,21.98,31.715000000000003,38.7175,44.56,31.26416666666667,10.64236427793385,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2586,71400.0,110500.0,110500.0,110500.0,153000.0,111180.0,28864.978780522255,5.0,16800000.0,26000000.0,26000000.0,26000000.0,36000000.0,26160000.0,6791759.71306406,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.64,26.52,26.52,26.68,36.72,26.615999999999996,7.099892956939562,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2035,117000.0,117000.0,180000.0,180000.0,200000.0,158800.0,39021.78878524151,5.0,10000000.0,10000000.0,15500000.0,15500000.0,27650000.0,15730000.0,7208640.6485550385,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.53,29.53,37.44,37.44,46.81,36.15,7.152143035482442,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2020,87000.0,111165.0,135330.0,160465.0,185600.0,135976.66666666666,49303.18076284057,3.0,18000000.0,23000000.0,28000000.0,33200000.0,38400000.0,28133333.333333332,10200653.573832087,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,21.61,26.42,31.525000000000002,36.63,26.616666666666664,9.916462743001324,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2437,107530.0,107530.0,107530.0,107530.0,107530.0,107530.0,0.0,1.0,10346000.0,10346000.0,10346000.0,10346000.0,10346000.0,10346000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.83,24.83,24.83,24.83,24.83,24.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2532,116090.0,122645.0,142310.0,142310.0,151030.0,135023.33333333334,15049.532440134699,6.0,11346000.0,12010750.0,14005000.0,14005000.0,14830000.0,13256166.666666666,1513715.8804302302,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.61,49.67,51.405,51.902499999999996,54.95,50.92166666666666,2.8120698189530553,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
